tokens,aspect_tags,total_aspects,has_aspect,fold,review
"['Recebi', 'o', 'produto', 'bem', 'antes', 'do', 'prazo', ',', 'a', 'entrega', 'foi', 'muito', 'rapida', 'pelas', 'Americanas', ',', 'o', 'produto', 'bem', 'embalado', 'em', 'perfeito', 'estado', ',', 'gostei', 'muito', 'do', 'produto', 'tem', 'uma', 'imagem', 'excelente', ',', 'cores', 'vivas', ',', 'a', 'função', 'smart', 'tambem', 'funciona', 'muito', 'bem', 'com', 'um', 'pouco', 'de', 'lentidão', 'porem', 'nada', 'que', 'impeça', 'de', 'utilizar', ',', 'o', 'unico', 'ponto', 'que', 'achei', 'um', 'pouco', 'inconveniente', 'é', 'o', 'volume', 'que', 'é', 'bastante', 'baixo', ',', 'mas', 'fora', 'isso', 'estou', 'muito', 'satisfeita', 'com', 'o', 'prooduto', ',', 'se', 'voce', 'tiver', 'um', 'soundbar', 'ou', 'home', 'theater', 'não', 'tera', 'problemas', 'com', 'o', 'som', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",7,1,10,1051
"['Bom', 'produto', ',', 'mas', 'o', 'som', 'realmente', 'deixa', 'muito', 'a', 'desejar', '.', 'Quando', 'comprei', ',', 'li', 'comentários', 'negativos', 'sobre', 'o', 'som', ',', 'mas', 'não', 'levei', 'em', 'consideração', '.', 'Na', 'minha', 'opinião', 'o', 'som', 'é', 'pior', 'que', 'de', 'um', 'notebook', '.', 'Só', 'não', 'devolvi', 'pelo', 'transtorno', 'da', 'troca', '.', 'Outro', 'detalhe', 'que', 'notei', 'foi', 'a', 'fragilidade', 'na', 'base', 'para', 'fixação', 'da', 'tv', 'em', 'pé', ',', 'n', 'este', 'formato', 'de', 'base', 'nas', 'laterais', 'não', 'compraria', 'novamente', '.']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,10,1052
"['se', 'arrepedimento', 'matasse', ',', 'estava', 'morta', ',', 'diferente', 'da', 'smart', 'tv', 'Lg', 'que', 'comprei', 'e', 'apenas', 'liguei', 'na', 'tomada', 'e', 'fiz', 'uma', 'configuração', 'super', 'simples', 'e', 'já', 'tive', 'disposição', 'internet', ',', 'netflix', ',', 'e', 'youtube', ',', 'tudo', 'facil', ',', 'essa', 'da', 'samsung', 'nunca', 'conseguir', 'usar', 'nada', 'de', 'internet', ',', 'apesar', 'd', 'ela', 'ta', 'posicionada', 'onde', 'o', 'sinal', 'fica', 'excelete', 'nao', 'consigo', ',', 'net', 'flix', 'dar', 'erro', ',', 'e', 'o', 'youtube', 'não', 'carrega', '!', 'Pessima', ',', 'vai', 'ficar', 'sendo', 'usada', 'como', 'tv', 'comum', ',', 'pq', 'de', 'smart', 'so', 'tem', 'o', 'nome', '!', 'aconselho', 'comprar', 'LG', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,10,1053
"['Comprei', 'esse', 'modelo', 'e', ',', 'no', 'primeiro', 'mês', 'de', 'uso', ',', 'o', 'som', 'apresentava', 'um', 'irritante', 'chiado', 'em', 'sons', 'mais', 'graves', '.', 'Foi', 'solicitada', 'visita', 'técnica', 'da', 'Samsung', ',', 'efetuada', 'troca', 'dos', 'alto-falantes', 'e', ',', 'semanas', 'depois', ',', 'o', 'problema', 'retornou', '.', 'Solicitada', 'a', 'segunda', 'visita', 'da', 'assistência', 'técnica', 'da', 'Samsung', ',', 'foram', 'trocados', 'novamente', 'os', 'alto-falantes', 'e', 'mais', 'a', 'Placa', 'Pci', 'Fonte', 'da', 'tv', '.', 'Semanas', 'depois', ',', 'o', 'problema', 'retorna', '.', 'Por', 'relatos', 'de', 'outros', 'usuários', 'd', 'esse', 'modelo', 'e', 'outros', 'da', 'Samsung', ',', 'há', 'problema', 'na', 'construção', 'da', 'carcaça', 'de', 'plástico', ',', 'ocasionando', 'problema', 'na', 'área', 'dos', 'alto-falantes', '.', 'Logo', ',', 'se', 'você', 'não', 'quer', 'o', 'risco', 'de', 'ter', 'um', 'tv', 'nova', 'com', 'problemas', 'no', 'som', ',', 'NÃO', 'COMPRE', 'SMART', 'TV', 'SAMSUNG', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]",3,1,7,1054
"['Excelente', 'TV', 'o', 'som', 'e', 'um', 'pouco', 'baixo', 'mais', 'nem', 'tanto', 'se', 'colocar', 'na', 'função', 'futebol', 'o', 'som', 'melhora', 'eu', 'comprei', 'para', 'o', 'quarto', 'a', 'imagem', 'e', 'de', 'primeira', 'a', 'função', 'Smart', 'e', 'excelente', 'o', 'wifi', 'e', 'de', 'qualidade', 'eu', 'comprei', 'uma', 'e', 'meu', 'filho', 'outra.já', 'tenho', 'outra', 'Smart', 'da', 'Samsung', 'e', 'todas', 'são', 'top', 'pode', 'comprar', 'não', 'vai', 'se', 'arrepender', '.']","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",5,1,5,1055
"['Achei', 'a', 'TV', 'excelente', ',', 'embora', 'seja', 'o', 'modelo', 'antigo', 'da', 'SmartTV', 'da', 'Samsung', 'eu', 'comprei', 'pelo', 'bom', 'preço', 'oferecido', 'na', 'Black', 'Friday', 'e', 'por', 'ser', 'Smart', ',', 'mas', 'me', 'surpreendi', 'com', 'a', 'qualidade', ',', 'Netflix', 'funciona', 'perfeito', 'sem', 'travar', 'sem', 'nada', ',', 'youtube', 'também', ',', 'mais', 'o', 'mais', 'legal', 'é', 'a', 'possibilidade', 'de', 'conectar', 'a', 'o', 'meu', 'PC', 'e', 'puxar', 'todo', 'o', 'conteudo', 'multimidia', 'de', 'video', ',', 'fotos', 'e', 'musicas', 'via', 'Wifi', ',', 'além', 'claro', 'de', 'conectar', 'com', 'smartphones', 'e', 'tablets', 'e', 'exibir', 'seus', 'conteudos', 'multimidia', ',', 'eu', 'gostei', 'muito', 'não', 'tenho', 'o', 'que', 'reclamar', '.', 'Só', 'lamento', 'não', 'ter', 'comprado', 'maior', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,10,1056
"['Em', 'vista', 'do', 'custo', '/', 'benefício', ',', 'esta', 'tv', 'é', 'uma', 'otima', 'opção', '.', 'Com', 'uma', 'imagem', 'de', 'qualidade', 'boa', ',', 'em', 'vista', 'de', 'não', 'ser', 'full', 'hd', ',', 'te', 'proporciona', 'um', 'conforto', 'da', 'mesma', 'forma', 'na', 'hora', 'de', 'assisit', 'filmes', 'em', 'alta', 'definição', '.', 'Possui', 'um', 'leve', 'atraso', 'em', 'algumas', 'execussões', ',', 'mas', 'nada', 'que', 'atrapalhe', 'até', 'o', 'momento', '...', 'Poderia', 'ter', 'um', 'menu', 'mais', 'simplificado', '.', 'No', 'geral', 'eu', 'recomendo', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,4,1057
"['O', 'áudio', 'da', 'TV', 'não', 'é', 'bom', ',', 'deixa', 'muito', 'a', 'desejar', ',', 'já', 'mexi', 'em', 'todas', 'as', 'configurações', 'de', 'áudio', ',', 'porém', 'não', 'melhora', ',', 'o', 'som', 'fica', 'muito', 'estridente', '.', 'Por', 'muitas', 'vezes', 'o', 'smart', 'trava', 'também', ',', 'e', 'o', 'controle', 'remoto', 'não', 'responde', ',', 'com', 'isso', 'tenho', 'que', 'desligar', 'na', 'tomada', '.', 'Me', 'decepcionei', ',', 'uma', 'vez', 'que', 'tenho', 'uma', 'smartv', 'Samsung', '40', 'polegadas', 'Samsung', 'que', 'não', 'deixa', 'nada', 'a', 'desejar', ',', 'pelo', 'contrário', ',', 'ótima', 'TV', ',', 'confiando', 'n', 'isso', 'optei', 'pela', 'Samsung', '32', ',', 'e', 'me', 'frustrei', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,7,1058
"['o', 'produto', 'é', 'muito', 'bom', 'realmente', ',', 'vai', 'de', 'encontro', 'as', 'expectativas', ',', 'penso', 'apenas', 'que', 'a', 'configuração', 'de', 'tela', 'deixa', 'um', 'pouco', 'a', 'desejar', ',', 'mas', 'fora', 'isso', 'é', 'muito', 'bom', ',', 'o', 'som', 'tem', 'uma', 'potencia', 'interessante', ',', 'a', 'resposta', 'no', 'meno', 'para', 'conexões', 'com', 'a', 'internet', 'é', 'rápida', ',', 'porem', ',', 'tudo', 'que', 'for', 'conectar', 'inicialmente', 'esta', 'desatualizado', ',', 'netflix', ',', 'youtube', ',', 'o', 'que', 'for', ',', 'fora', 'isso', 'recomendo', 'sim', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4,1,10,1059
"['Não', 'compraria', 'nem', 'recomendaria', '.', 'A', 'tv', 'eh', 'barata', 'e', 'samsung', 'costuma', 'ser', 'boa', ',', 'mas', 'o', 'som', 'é', 'péssimo', '.', 'Resolvi', 'isso', 'com', 'um', 'home', 'theater', ',', 'mas', 'mesmo', 'assim', ',', 'ela', 'tem', 'apresentado', 'defeitos', ',', 'reiniciando', 'constantemente', ',', 'o', 'que', 'parece', 'ser', 'um', 'defeito', 'bastante', 'recorrente', 'em', 'samsung', '.', 'Mas', 'irrita', 'bastante', ',', 'principalmente', 'porque', 'esse', 'modelo', 'demora', 'uns', '5', 'minutos', 'pra', 'conectar', 'no', 'netflix', 'ou', 'youtube', '.', 'O', 'controle', 'tambem', 'trava', 'de', 'vez', 'em', 'quando', '.', 'Vale', 'a', 'pena', 'investir', 'um', 'pouco', 'mais', 'em', 'outro', 'modelo', 'ou', 'ate', 'mesmo', 'outra', 'marca', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,10,1060
"['A', 'televisão', 'é', 'muito', 'boa', ',', 'apresenta', 'uma', 'imagem', 'excelente', 'o', 'som', 'não', 'é', 'perfeito', 'mas', 'da', 'conta', 'do', 'recado', '.', 'Uso', 'a', 'TV', 'no', 'meu', 'quarto', 'na', 'parte', 'de', 'cima', 'do', 'roupeiro', 'a', '+', '_', '3', 'm', 'de', 'distância', 'e', 'é', 'muito', 'bom', 'para', 'assistir', '.', 'Único', 'ponto', 'falho', 'é', 'justo', 'o', 'smart', 'onde', 'alguns', 'aplicativos', 'não', 'apresentam', 'desempenho', 'satisfatório', '.', 'Como', 'só', 'uso', 'Netflix', 'regularmente', ',', 'e', 'este', 'funciona', 'bem', ',', 'a', 'TV', 'tem', 'sido', 'ótima', 'para', 'mim', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",6,1,10,1061
"['Eu', 'aconselho', 'vc', 'fazer', 'um', 'boicote', 'a', 'esta', 'marca', 'e', 'a', 'outras', 'marcas', 'de', 'tv', '32', 'que', 'só', 'disponibilizam', 'a', 'imagem', 'em', 'HD', ',', 'é', 'um', 'absurdo', ',', 'tudo', 'que', 'se', 'produz', 'em', 'imagem', 'hoje', ',', 'digo', 'em', 'produções', ',', 'seja', 'cinematográficas', ',', 'seja', 'studios', 'de', 'games', ',', 'tudo', 'é', 'no', 'minimo', 'em', '1920', 'x', '1080', 'ou', 'seja', ',', 'Full', 'Hd', ',', 'e', 'essas', 'empresas', 'mercenárias', 'contiuam', 'a', 'produzir', 'esses', 'lixos', 'do', 'passado', ',', 'quero', 'dizer', ',', 'minto', ',', 'porque', 'no', 'passado', 'os', 'televisores', 'de', '32', 'polegadas', 'eram', 'Full', 'Hd', ',', 'as', 'empresas', 'dão', 'um', 'passo', 'para', 'frente', 'e', 'dois', 'para', 'trás', '.', 'Por', 'isso', 'aconselho', ',', 'não', 'compre', 'esse', 'lixo', 'ou', 'qualquer', 'outro', 'que', 'não', 'tenha', 'a', 'técnologia', 'Full', 'Hd', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,10,1062
"['Estava', 'com', 'medo', 'de', 'comprar', '32', '""', '""', 'por', 'não', 'ser', 'FULL', 'HD', ',', 'mas', 'o', 'painel', 'de', '60Hz', 'com', 'tecnologia', 'para', '120Hz', 'dá', 'conta', 'do', 'recado', '.', 'Também', 'li', 'comentários', 'ruins', 'sobre', 'o', 'som', 'que', 'não', 'fazem', 'jus', ',', 'quando', 'se', 'trata', 'de', 'espaço', 'pequeno', '.', 'Para', 'quem', 'quer', 'comprar', ',', 'se', 'você', 'tem', 'uma', 'sala', 'ou', 'quarto', 'pequenos', ',', 'em', 'torno', 'de', '25', 'm²', ',', 'ela', 'irá', 'satisfazê-lo', '.', 'Acredito', 'que', 'quem', 'falou', 'mal', 'd', 'ela', 'não', 'respeitou', 'limites', 'de', 'tamanho', 'de', 'ambiente', ',', 'quando', 'deveria', 'ter', 'investido', 'em', 'um', 'equipamento', 'melhor', '.', 'No', 'meu', 'caso', ',', 'o', 'espaço', 'limite', 'para', 'investimento', 'era', 'no', 'máximo', '32', '""', '""', '.', 'Ponto', 'negativo', 'apenas', 'o', 'controle', 'remoto', 'que', 'poderia', 'ter', 'uma', 'posição', 'melhor', 'de', 'navegação', 'ou', 'tato', ',', 'quando', 'o', 'manuseia', 'no', 'escuro', ',', 'sem', 'auxílio', 'de', 'luz', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2,1,10,1063
"['Antes', 'de', 'eu', 'comprar', 'a', 'TV', ',', 'li', 'vários', 'reviews', 'criticando', 'o', 'som', 'd', 'ela', '.', 'De', 'fato', ',', 'o', 'som', 'não', 'é', 'dos', 'melhores', '(', 'parece', 'meio', 'abafado', 'à', 's', 'vezes', '.', 'A', 'imagem', ',', 'a', 'princípio', ',', 'parece', 'um', 'pouco', 'borrada', '-', 'mas', 'isso', 'pode', 'ser', 'melhorado', 'mexendo', 'nas', 'configurações', 'de', 'imagens', '.', 'A', 'TV', 'tem', 'alguns', 'apps', 'bons', '(', 'além', 'de', 'Youtube', 'e', 'Netflix', ')', ',', 'mas', 'é', 'muito', 'LENTA', 'para', 'abrir', 'esses', 'apps', '.', 'Se', 'você', 'estiver', 'assistindo', 'a', 'um', 'vídeo', 'do', 'Youtube', 'no', 'celular', 'e', 'quiser', 'passar', 'para', 'a', 'TV', ',', 'é', 'uma', 'eternidade', '(', 'primeiro', 'para', 'abrir', 'o', 'app', 'do', 'Youtube', ',', 'depois', 'o', 'app', 'vai', 'para', 'a', 'página', 'inicial', 'do', 'Youtube', 'e', 'só', 'depois', 'começa', 'a', 'carregar', 'o', 'vídeo', 'que', 'você', 'quer', 'assistir', ')', '.', 'A', 'única', 'coisa', 'realmente', 'rápida', 'é', 'para', 'compartilhar', 'a', 'tela', 'do', 'celular', 'na', 'TV', '.', 'Você', 'liga', 'a', 'opção', '""', '""', 'smart', 'view', '""', '""', 'no', 'seu', 'celular', '(', 'meu', 'celular', 'também', 'é', 'da', 'Samsung', ',', 'e', 'não', 'sei', 'se', 'isso', 'ajuda', ')', 'e', 'a', 'imagem', 'aparece', 'quase', 'que', 'instantâneamente', 'na', 'TV', '.', 'O', 'tempo', 'de', 'resposta', 'também', 'é', 'bastante', 'rápido', '.', 'Não', 'gostei', 'também', 'do', 'fato', 'de', 'que', ',', 'a', 'o', 'reproduzir', 'arquivos', 'de', 'vídeo', 'direto', 'do', 'pen', 'drive', ',', 'só', 'temos', 'a', 'opção', 'de', 'legenda', 'na', 'cor', 'branca', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3,1,10,1064
"['De', 'fato', ',', 'como', 'relatado', 'por', 'muitos', ',', 'o', 'volume', 'da', 'TV', 'é', 'baixo', ',', 'mas', 'como', 'comprei', 'ciente', 'd', 'isso', ',', 'e', 'com', 'a', 'finalidade', 'de', 'colocar', 'no', 'quarto', ',', 'então', 'estou', 'satisfeita', 'com', 'o', 'produto', ',', 'com', 'base', 'no', 'ambiente', 'de', 'destino', ',', 'todavia', 'se', 'fosse', 'para', 'uma', 'sala', ',', 'talvez', 'fosse', 'melhor', 'uma', 'TV', 'maior', ',', 'ou', 'com', 'um', 'volume', 'melhor', ',', 'mas', 'para', 'o', 'quarto', 'está', 'perfeita', ',', 'e', 'estou', 'muito', ',', 'muito', 'satisfeita', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,1,10,1065
"['No', 'geral', 'vale', 'muito', 'a', 'pena', ',', 'porém', 'veio', 'com', 'um', 'dos', 'pés', 'da', 'TV', 'com', 'folga', ',', 'fazendo', 'com', 'que', 'se', 'soute', 'a', 'o', 'levantá-la', '.', 'Outro', 'problema', 'é', 'que', 'as', 'estradas', 'HDMI', 'ficam', 'na', 'parte', 'de', 'trás', 'da', 'TV', ',', 'e', 'não', 'na', 'lateral', '(', 'Isso', 'atrapalha', ',', 'pois', 'se', 'for', 'fixar', 'a', 'TV', 'na', 'parede', ',', 'adeus', 'HDMI', '.', 'Não', 'sobra', 'espaço', 'para', 'encaixe', 'do', 'fio).No', 'mais', ',', 'função', 'futebol', 'sensacional', 'e', 'entrega', 'muito', 'rápida', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0]",3,1,5,1066
"['Recebi', 'minha', 'TV', 'hoje', 'e', 'me', 'decepcionei', '.', 'Sem', 'dúvida', 'a', 'philips', 'lcd', 'antiga', 'que', 'tenho', 'em', 'casa', 'da', 'um', 'banho', '.', 'Mesmo', 'habilitando', 'todas', 'funções', 'para', 'garantir', 'um', 'melhor', 'desempenho', 'e', 'qualidade', 'pude', 'verificar', 'que', ':', '-', 'A', 'tv', 'não', 'possui', 'uma', 'boa', 'qualidade', 'de', 'imagem', ':', 'Falta', 'nitidez', ',', 'brilho', 'e', 'contraste', 'e', 'qualidade', 'no', 'formato', 'HD', '.', '-', 'O', 'áudio', 'é', 'bem', 'fraco', '.', 'Não', 'possui', 'nenhum', 'grave', ',', 'nem', 'mesmo', 'ajustando', 'o', 'equalizador', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",6,1,10,1067
